location,date,vaccine,total_vaccinations
Latvia,2021-01-07,Pfizer/BioNTech,5435
Latvia,2021-01-08,Pfizer/BioNTech,6342
Latvia,2021-01-09,Pfizer/BioNTech,6647
Latvia,2021-01-10,Pfizer/BioNTech,6983
Latvia,2021-01-11,Moderna,1
Latvia,2021-01-11,Pfizer/BioNTech,8350
Latvia,2021-01-12,Pfizer/BioNTech,9977
Latvia,2021-01-13,Moderna,131
Latvia,2021-01-13,Pfizer/BioNTech,11360
Latvia,2021-01-14,Moderna,554
Latvia,2021-01-14,Pfizer/BioNTech,12761
Latvia,2021-01-15,Moderna,915
Latvia,2021-01-15,Pfizer/BioNTech,14274
Latvia,2021-01-16,Moderna,945
Latvia,2021-01-16,Pfizer/BioNTech,14912
Latvia,2021-01-17,Pfizer/BioNTech,15029
Latvia,2021-01-18,Moderna,1089
Latvia,2021-01-18,Pfizer/BioNTech,15733
Latvia,2021-01-19,Moderna,1150
Latvia,2021-01-19,Pfizer/BioNTech,16549
Latvia,2021-01-20,Moderna,1160
Latvia,2021-01-20,Pfizer/BioNTech,17314
Latvia,2021-01-21,Pfizer/BioNTech,17593
Latvia,2021-01-22,Moderna,1180
Latvia,2021-01-22,Pfizer/BioNTech,17790
Latvia,2021-01-23,Pfizer/BioNTech,17917
Latvia,2021-01-24,Pfizer/BioNTech,17918
Latvia,2021-01-25,Pfizer/BioNTech,18586
Latvia,2021-01-26,Moderna,1191
Latvia,2021-01-26,Pfizer/BioNTech,19428
Latvia,2021-01-27,Pfizer/BioNTech,20251
Latvia,2021-01-28,Pfizer/BioNTech,21034
Latvia,2021-01-29,Moderna,1202
Latvia,2021-01-29,Pfizer/BioNTech,21989
Latvia,2021-01-30,Pfizer/BioNTech,22297
Latvia,2021-01-31,Pfizer/BioNTech,22631
Latvia,2021-02-01,Moderna,1203
Latvia,2021-02-01,Pfizer/BioNTech,23819
Latvia,2021-02-02,Moderna,1323
Latvia,2021-02-02,Oxford/AstraZeneca,1
Latvia,2021-02-02,Pfizer/BioNTech,25514
Latvia,2021-02-03,Moderna,1544
Latvia,2021-02-03,Pfizer/BioNTech,26918
Latvia,2021-02-04,Moderna,1655
Latvia,2021-02-04,Pfizer/BioNTech,28315
Latvia,2021-02-05,Moderna,1745
Latvia,2021-02-05,Pfizer/BioNTech,29894
Latvia,2021-02-06,Pfizer/BioNTech,30464
Latvia,2021-02-07,Pfizer/BioNTech,30589
Latvia,2021-02-08,Moderna,1785
Latvia,2021-02-08,Pfizer/BioNTech,30960
Latvia,2021-02-09,Moderna,1805
Latvia,2021-02-09,Oxford/AstraZeneca,21
Latvia,2021-02-09,Pfizer/BioNTech,31104
Latvia,2021-02-10,Moderna,1934
Latvia,2021-02-10,Oxford/AstraZeneca,440
Latvia,2021-02-10,Pfizer/BioNTech,31191
Latvia,2021-02-11,Moderna,2318
Latvia,2021-02-11,Oxford/AstraZeneca,1540
Latvia,2021-02-11,Pfizer/BioNTech,31499
Latvia,2021-02-12,Moderna,2662
Latvia,2021-02-12,Oxford/AstraZeneca,2713
Latvia,2021-02-12,Pfizer/BioNTech,31727
Latvia,2021-02-13,Moderna,2712
Latvia,2021-02-13,Oxford/AstraZeneca,2935
Latvia,2021-02-13,Pfizer/BioNTech,31856
Latvia,2021-02-14,Moderna,2732
Latvia,2021-02-14,Oxford/AstraZeneca,2936
Latvia,2021-02-15,Moderna,2884
Latvia,2021-02-15,Oxford/AstraZeneca,3642
Latvia,2021-02-15,Pfizer/BioNTech,31884
Latvia,2021-02-16,Moderna,3103
Latvia,2021-02-16,Oxford/AstraZeneca,4791
Latvia,2021-02-16,Pfizer/BioNTech,31902
Latvia,2021-02-17,Moderna,3235
Latvia,2021-02-17,Oxford/AstraZeneca,6531
Latvia,2021-02-17,Pfizer/BioNTech,32056
Latvia,2021-02-18,Moderna,3473
Latvia,2021-02-18,Oxford/AstraZeneca,7791
Latvia,2021-02-18,Pfizer/BioNTech,32116
Latvia,2021-02-19,Moderna,3681
Latvia,2021-02-19,Oxford/AstraZeneca,8922
Latvia,2021-02-19,Pfizer/BioNTech,32173
Latvia,2021-02-20,Moderna,3701
Latvia,2021-02-20,Oxford/AstraZeneca,9649
Latvia,2021-02-21,Oxford/AstraZeneca,10458
Latvia,2021-02-22,Moderna,3945
Latvia,2021-02-22,Oxford/AstraZeneca,12051
Latvia,2021-02-22,Pfizer/BioNTech,32206
Latvia,2021-02-23,Moderna,4166
Latvia,2021-02-23,Oxford/AstraZeneca,14291
Latvia,2021-02-23,Pfizer/BioNTech,32233
Latvia,2021-02-24,Moderna,4318
Latvia,2021-02-24,Oxford/AstraZeneca,18476
Latvia,2021-02-24,Pfizer/BioNTech,32272
Latvia,2021-02-25,Moderna,4578
Latvia,2021-02-25,Oxford/AstraZeneca,22453
Latvia,2021-02-25,Pfizer/BioNTech,32366
Latvia,2021-02-26,Moderna,4792
Latvia,2021-02-26,Oxford/AstraZeneca,25710
Latvia,2021-02-26,Pfizer/BioNTech,32499
Latvia,2021-02-27,Moderna,5112
Latvia,2021-02-27,Oxford/AstraZeneca,25989
Latvia,2021-02-27,Pfizer/BioNTech,32508
Latvia,2021-02-28,Moderna,5113
Latvia,2021-02-28,Oxford/AstraZeneca,26123
Latvia,2021-02-28,Pfizer/BioNTech,32509
Latvia,2021-03-01,Moderna,5495
Latvia,2021-03-01,Oxford/AstraZeneca,28170
Latvia,2021-03-01,Pfizer/BioNTech,32749
Latvia,2021-03-02,Moderna,6220
Latvia,2021-03-02,Oxford/AstraZeneca,30000
Latvia,2021-03-02,Pfizer/BioNTech,33074
Latvia,2021-03-03,Johnson&Johnson,1
Latvia,2021-03-03,Moderna,6972
Latvia,2021-03-03,Oxford/AstraZeneca,34325
Latvia,2021-03-03,Pfizer/BioNTech,33726
Latvia,2021-03-04,Moderna,7500
Latvia,2021-03-04,Oxford/AstraZeneca,41926
Latvia,2021-03-04,Pfizer/BioNTech,34252
Latvia,2021-03-05,Moderna,7976
Latvia,2021-03-05,Oxford/AstraZeneca,48381
Latvia,2021-03-05,Pfizer/BioNTech,34602
Latvia,2021-03-06,Moderna,8061
Latvia,2021-03-06,Oxford/AstraZeneca,49545
Latvia,2021-03-06,Pfizer/BioNTech,34603
Latvia,2021-03-07,Oxford/AstraZeneca,49696
Latvia,2021-03-08,Moderna,8323
Latvia,2021-03-08,Oxford/AstraZeneca,52008
Latvia,2021-03-08,Pfizer/BioNTech,34604
Latvia,2021-03-09,Moderna,8682
Latvia,2021-03-09,Oxford/AstraZeneca,54760
Latvia,2021-03-09,Pfizer/BioNTech,34843
Latvia,2021-03-10,Moderna,8964
Latvia,2021-03-10,Oxford/AstraZeneca,57465
Latvia,2021-03-10,Pfizer/BioNTech,35406
Latvia,2021-03-11,Moderna,9120
Latvia,2021-03-11,Oxford/AstraZeneca,61135
Latvia,2021-03-11,Pfizer/BioNTech,35552
Latvia,2021-03-12,Moderna,9253
Latvia,2021-03-12,Oxford/AstraZeneca,68827
Latvia,2021-03-12,Pfizer/BioNTech,35594
Latvia,2021-03-13,Moderna,9323
Latvia,2021-03-13,Oxford/AstraZeneca,70146
Latvia,2021-03-14,Oxford/AstraZeneca,70226
Latvia,2021-03-15,Moderna,9425
Latvia,2021-03-15,Oxford/AstraZeneca,76063
Latvia,2021-03-16,Johnson&Johnson,2
Latvia,2021-03-16,Moderna,9587
Latvia,2021-03-16,Oxford/AstraZeneca,76082
Latvia,2021-03-16,Pfizer/BioNTech,35604
Latvia,2021-03-17,Moderna,9748
Latvia,2021-03-17,Oxford/AstraZeneca,76085
Latvia,2021-03-17,Pfizer/BioNTech,35610
Latvia,2021-03-18,Johnson&Johnson,3
Latvia,2021-03-18,Moderna,9969
Latvia,2021-03-18,Oxford/AstraZeneca,76086
Latvia,2021-03-18,Pfizer/BioNTech,35664
Latvia,2021-03-19,Moderna,10268
Latvia,2021-03-19,Oxford/AstraZeneca,76658
Latvia,2021-03-19,Pfizer/BioNTech,35760
Latvia,2021-03-20,Moderna,10318
Latvia,2021-03-20,Oxford/AstraZeneca,77194
Latvia,2021-03-21,Oxford/AstraZeneca,77239
Latvia,2021-03-22,Johnson&Johnson,5
Latvia,2021-03-22,Moderna,10933
Latvia,2021-03-22,Oxford/AstraZeneca,80493
Latvia,2021-03-22,Pfizer/BioNTech,35761
Latvia,2021-03-23,Moderna,12139
Latvia,2021-03-23,Oxford/AstraZeneca,86818
Latvia,2021-03-23,Pfizer/BioNTech,35955
Latvia,2021-03-24,Moderna,13617
Latvia,2021-03-24,Oxford/AstraZeneca,93496
Latvia,2021-03-24,Pfizer/BioNTech,36497
Latvia,2021-03-25,Moderna,15220
Latvia,2021-03-25,Oxford/AstraZeneca,98735
Latvia,2021-03-25,Pfizer/BioNTech,36978
Latvia,2021-03-26,Moderna,16878
Latvia,2021-03-26,Oxford/AstraZeneca,101797
Latvia,2021-03-26,Pfizer/BioNTech,37428
Latvia,2021-03-27,Moderna,17281
Latvia,2021-03-27,Oxford/AstraZeneca,102019
Latvia,2021-03-28,Oxford/AstraZeneca,102055
Latvia,2021-03-29,Moderna,18307
Latvia,2021-03-29,Oxford/AstraZeneca,103717
Latvia,2021-03-29,Pfizer/BioNTech,37430
Latvia,2021-03-30,Moderna,19603
Latvia,2021-03-30,Oxford/AstraZeneca,107569
Latvia,2021-03-30,Pfizer/BioNTech,38406
Latvia,2021-03-31,Moderna,20945
Latvia,2021-03-31,Oxford/AstraZeneca,111404
Latvia,2021-03-31,Pfizer/BioNTech,40106
Latvia,2021-04-01,Moderna,22449
Latvia,2021-04-01,Oxford/AstraZeneca,114061
Latvia,2021-04-01,Pfizer/BioNTech,40740
Latvia,2021-04-02,Moderna,22692
Latvia,2021-04-02,Oxford/AstraZeneca,114388
Latvia,2021-04-02,Pfizer/BioNTech,40742
Latvia,2021-04-03,Moderna,22848
Latvia,2021-04-03,Oxford/AstraZeneca,117517
Latvia,2021-04-03,Pfizer/BioNTech,40881
Latvia,2021-04-04,Moderna,22856
Latvia,2021-04-04,Oxford/AstraZeneca,119131
Latvia,2021-04-04,Pfizer/BioNTech,40882
Latvia,2021-04-05,Moderna,22988
Latvia,2021-04-05,Oxford/AstraZeneca,121865
Latvia,2021-04-05,Pfizer/BioNTech,40883
Latvia,2021-04-06,Moderna,24712
Latvia,2021-04-06,Oxford/AstraZeneca,125667
Latvia,2021-04-06,Pfizer/BioNTech,40937
Latvia,2021-04-07,Johnson&Johnson,7
Latvia,2021-04-07,Moderna,27104
Latvia,2021-04-07,Oxford/AstraZeneca,132656
Latvia,2021-04-07,Pfizer/BioNTech,41058
Latvia,2021-04-08,Moderna,29106
Latvia,2021-04-08,Oxford/AstraZeneca,137385
Latvia,2021-04-08,Pfizer/BioNTech,41505
Latvia,2021-04-09,Moderna,30519
Latvia,2021-04-09,Oxford/AstraZeneca,140752
Latvia,2021-04-09,Pfizer/BioNTech,41802
Latvia,2021-04-10,Moderna,30671
Latvia,2021-04-10,Oxford/AstraZeneca,142211
Latvia,2021-04-10,Pfizer/BioNTech,41850
Latvia,2021-04-11,Moderna,30672
Latvia,2021-04-11,Oxford/AstraZeneca,142297
Latvia,2021-04-12,Moderna,31234
Latvia,2021-04-12,Oxford/AstraZeneca,143922
Latvia,2021-04-12,Pfizer/BioNTech,42261
Latvia,2021-04-13,Moderna,32120
Latvia,2021-04-13,Oxford/AstraZeneca,145649
Latvia,2021-04-13,Pfizer/BioNTech,43492
Latvia,2021-04-14,Moderna,33995
Latvia,2021-04-14,Oxford/AstraZeneca,147861
Latvia,2021-04-14,Pfizer/BioNTech,45894
Latvia,2021-04-15,Moderna,35816
Latvia,2021-04-15,Oxford/AstraZeneca,149856
Latvia,2021-04-15,Pfizer/BioNTech,48175
Latvia,2021-04-16,Moderna,36705
Latvia,2021-04-16,Oxford/AstraZeneca,154698
Latvia,2021-04-16,Pfizer/BioNTech,51569
Latvia,2021-04-17,Moderna,36917
Latvia,2021-04-17,Oxford/AstraZeneca,159949
Latvia,2021-04-17,Pfizer/BioNTech,52377
Latvia,2021-04-18,Moderna,37013
Latvia,2021-04-18,Oxford/AstraZeneca,160337
Latvia,2021-04-18,Pfizer/BioNTech,52815
Latvia,2021-04-19,Moderna,38324
Latvia,2021-04-19,Oxford/AstraZeneca,161255
Latvia,2021-04-19,Pfizer/BioNTech,54571
Latvia,2021-04-20,Moderna,42304
Latvia,2021-04-20,Oxford/AstraZeneca,162238
Latvia,2021-04-20,Pfizer/BioNTech,56981
Latvia,2021-04-21,Moderna,47695
Latvia,2021-04-21,Oxford/AstraZeneca,163661
Latvia,2021-04-21,Pfizer/BioNTech,60392
Latvia,2021-04-22,Moderna,53638
Latvia,2021-04-22,Oxford/AstraZeneca,164528
Latvia,2021-04-22,Pfizer/BioNTech,63425
Latvia,2021-04-23,Moderna,57751
Latvia,2021-04-23,Oxford/AstraZeneca,165711
Latvia,2021-04-23,Pfizer/BioNTech,68910
Latvia,2021-04-24,Moderna,58111
Latvia,2021-04-24,Oxford/AstraZeneca,166360
Latvia,2021-04-24,Pfizer/BioNTech,74045
Latvia,2021-04-25,Moderna,58331
Latvia,2021-04-25,Oxford/AstraZeneca,166442
Latvia,2021-04-25,Pfizer/BioNTech,75098
Latvia,2021-04-26,Moderna,60422
Latvia,2021-04-26,Oxford/AstraZeneca,167970
Latvia,2021-04-26,Pfizer/BioNTech,76002
Latvia,2021-04-27,Johnson&Johnson,82
Latvia,2021-04-27,Moderna,63766
Latvia,2021-04-27,Oxford/AstraZeneca,170377
Latvia,2021-04-27,Pfizer/BioNTech,77688
Latvia,2021-04-28,Johnson&Johnson,194
Latvia,2021-04-28,Moderna,67835
Latvia,2021-04-28,Oxford/AstraZeneca,173172
Latvia,2021-04-28,Pfizer/BioNTech,85341
Latvia,2021-04-29,Johnson&Johnson,241
Latvia,2021-04-29,Moderna,72007
Latvia,2021-04-29,Oxford/AstraZeneca,176198
Latvia,2021-04-29,Pfizer/BioNTech,92441
Latvia,2021-04-30,Johnson&Johnson,322
Latvia,2021-04-30,Moderna,74952
Latvia,2021-04-30,Oxford/AstraZeneca,178348
Latvia,2021-04-30,Pfizer/BioNTech,98798
Latvia,2021-05-01,Johnson&Johnson,323
Latvia,2021-05-01,Moderna,75190
Latvia,2021-05-01,Oxford/AstraZeneca,178728
Latvia,2021-05-01,Pfizer/BioNTech,105031
Latvia,2021-05-02,Johnson&Johnson,334
Latvia,2021-05-02,Moderna,75220
Latvia,2021-05-02,Oxford/AstraZeneca,178748
Latvia,2021-05-02,Pfizer/BioNTech,106567
Latvia,2021-05-03,Moderna,75850
Latvia,2021-05-03,Oxford/AstraZeneca,179289
Latvia,2021-05-03,Pfizer/BioNTech,108355
Latvia,2021-05-04,Johnson&Johnson,337
Latvia,2021-05-04,Moderna,75935
Latvia,2021-05-04,Oxford/AstraZeneca,179290
Latvia,2021-05-04,Pfizer/BioNTech,117130
Latvia,2021-05-05,Johnson&Johnson,472
Latvia,2021-05-05,Moderna,79807
Latvia,2021-05-05,Oxford/AstraZeneca,182046
Latvia,2021-05-05,Pfizer/BioNTech,127048
Latvia,2021-05-06,Johnson&Johnson,644
Latvia,2021-05-06,Moderna,84134
Latvia,2021-05-06,Oxford/AstraZeneca,185916
Latvia,2021-05-06,Pfizer/BioNTech,140300
Latvia,2021-05-07,Johnson&Johnson,805
Latvia,2021-05-07,Moderna,88142
Latvia,2021-05-07,Oxford/AstraZeneca,188939
Latvia,2021-05-07,Pfizer/BioNTech,153029
Latvia,2021-05-08,Johnson&Johnson,852
Latvia,2021-05-08,Moderna,89809
Latvia,2021-05-08,Oxford/AstraZeneca,190056
Latvia,2021-05-08,Pfizer/BioNTech,162481
Latvia,2021-05-09,Johnson&Johnson,932
Latvia,2021-05-09,Moderna,89811
Latvia,2021-05-09,Oxford/AstraZeneca,190080
Latvia,2021-05-09,Pfizer/BioNTech,163994
Latvia,2021-05-10,Johnson&Johnson,1056
Latvia,2021-05-10,Moderna,91773
Latvia,2021-05-10,Oxford/AstraZeneca,192418
Latvia,2021-05-10,Pfizer/BioNTech,169013
Latvia,2021-05-11,Johnson&Johnson,1410
Latvia,2021-05-11,Moderna,94330
Latvia,2021-05-11,Oxford/AstraZeneca,194714
Latvia,2021-05-11,Pfizer/BioNTech,181862
Latvia,2021-05-12,Johnson&Johnson,1979
Latvia,2021-05-12,Moderna,97989
Latvia,2021-05-12,Oxford/AstraZeneca,197219
Latvia,2021-05-12,Pfizer/BioNTech,197886
Latvia,2021-05-13,Johnson&Johnson,2641
Latvia,2021-05-13,Moderna,101559
Latvia,2021-05-13,Oxford/AstraZeneca,200063
Latvia,2021-05-13,Pfizer/BioNTech,212960
Latvia,2021-05-14,Johnson&Johnson,3575
Latvia,2021-05-14,Moderna,104543
Latvia,2021-05-14,Oxford/AstraZeneca,203497
Latvia,2021-05-14,Pfizer/BioNTech,227370
Latvia,2021-05-15,Johnson&Johnson,3730
Latvia,2021-05-15,Moderna,105076
Latvia,2021-05-15,Oxford/AstraZeneca,204086
Latvia,2021-05-15,Pfizer/BioNTech,239307
Latvia,2021-05-16,Johnson&Johnson,3760
Latvia,2021-05-16,Moderna,105315
Latvia,2021-05-16,Oxford/AstraZeneca,204125
Latvia,2021-05-16,Pfizer/BioNTech,243937
Latvia,2021-05-17,Johnson&Johnson,4409
Latvia,2021-05-17,Moderna,107939
Latvia,2021-05-17,Oxford/AstraZeneca,206465
Latvia,2021-05-17,Pfizer/BioNTech,250231
Latvia,2021-05-18,Johnson&Johnson,5752
Latvia,2021-05-18,Moderna,112466
Latvia,2021-05-18,Oxford/AstraZeneca,208191
Latvia,2021-05-18,Pfizer/BioNTech,259908
Latvia,2021-05-19,Johnson&Johnson,7664
Latvia,2021-05-19,Moderna,117550
Latvia,2021-05-19,Oxford/AstraZeneca,210311
Latvia,2021-05-19,Pfizer/BioNTech,273580
Latvia,2021-05-20,Johnson&Johnson,9669
Latvia,2021-05-20,Moderna,123408
Latvia,2021-05-20,Oxford/AstraZeneca,212401
Latvia,2021-05-20,Pfizer/BioNTech,285060
Latvia,2021-05-21,Johnson&Johnson,12193
Latvia,2021-05-21,Moderna,127431
Latvia,2021-05-21,Oxford/AstraZeneca,213808
Latvia,2021-05-21,Pfizer/BioNTech,297742
Latvia,2021-05-22,Johnson&Johnson,13679
Latvia,2021-05-22,Moderna,128984
Latvia,2021-05-22,Oxford/AstraZeneca,214226
Latvia,2021-05-22,Pfizer/BioNTech,306940
Latvia,2021-05-23,Johnson&Johnson,13893
Latvia,2021-05-23,Moderna,129814
Latvia,2021-05-23,Pfizer/BioNTech,308688
Latvia,2021-05-24,Johnson&Johnson,15329
Latvia,2021-05-24,Moderna,132551
Latvia,2021-05-24,Oxford/AstraZeneca,216140
Latvia,2021-05-24,Pfizer/BioNTech,314422
Latvia,2021-05-25,Johnson&Johnson,16775
Latvia,2021-05-25,Moderna,136566
Latvia,2021-05-25,Oxford/AstraZeneca,218476
Latvia,2021-05-25,Pfizer/BioNTech,327373
Latvia,2021-05-26,Johnson&Johnson,18138
Latvia,2021-05-26,Moderna,140548
Latvia,2021-05-26,Oxford/AstraZeneca,221625
Latvia,2021-05-26,Pfizer/BioNTech,341096
Latvia,2021-05-27,Johnson&Johnson,19240
Latvia,2021-05-27,Moderna,144174
Latvia,2021-05-27,Oxford/AstraZeneca,224461
Latvia,2021-05-27,Pfizer/BioNTech,355595
Latvia,2021-05-28,Johnson&Johnson,20836
Latvia,2021-05-28,Moderna,148294
Latvia,2021-05-28,Oxford/AstraZeneca,226433
Latvia,2021-05-28,Pfizer/BioNTech,372685
Latvia,2021-05-29,Johnson&Johnson,22550
Latvia,2021-05-29,Moderna,148946
Latvia,2021-05-29,Oxford/AstraZeneca,226688
Latvia,2021-05-29,Pfizer/BioNTech,382029
Latvia,2021-05-30,Johnson&Johnson,23285
Latvia,2021-05-30,Moderna,149137
Latvia,2021-05-30,Oxford/AstraZeneca,226722
Latvia,2021-05-30,Pfizer/BioNTech,385126
Latvia,2021-05-31,Johnson&Johnson,24428
Latvia,2021-05-31,Moderna,150857
Latvia,2021-05-31,Oxford/AstraZeneca,228394
Latvia,2021-05-31,Pfizer/BioNTech,393935
Latvia,2021-06-01,Johnson&Johnson,25367
Latvia,2021-06-01,Moderna,152643
Latvia,2021-06-01,Oxford/AstraZeneca,231061
Latvia,2021-06-01,Pfizer/BioNTech,409633
Latvia,2021-06-02,Johnson&Johnson,26797
Latvia,2021-06-02,Moderna,155576
Latvia,2021-06-02,Oxford/AstraZeneca,233758
Latvia,2021-06-02,Pfizer/BioNTech,424726
Latvia,2021-06-03,Johnson&Johnson,27860
Latvia,2021-06-03,Moderna,159599
Latvia,2021-06-03,Oxford/AstraZeneca,236079
Latvia,2021-06-03,Pfizer/BioNTech,439314
Latvia,2021-06-04,Johnson&Johnson,29640
Latvia,2021-06-04,Moderna,164354
Latvia,2021-06-04,Oxford/AstraZeneca,237371
Latvia,2021-06-04,Pfizer/BioNTech,451320
Latvia,2021-06-05,Johnson&Johnson,30673
Latvia,2021-06-05,Moderna,166004
Latvia,2021-06-05,Oxford/AstraZeneca,237626
Latvia,2021-06-05,Pfizer/BioNTech,459548
Latvia,2021-06-06,Johnson&Johnson,31741
Latvia,2021-06-06,Moderna,166110
Latvia,2021-06-06,Oxford/AstraZeneca,237634
Latvia,2021-06-06,Pfizer/BioNTech,463506
Latvia,2021-06-07,Johnson&Johnson,32753
Latvia,2021-06-07,Moderna,168337
Latvia,2021-06-07,Oxford/AstraZeneca,239566
Latvia,2021-06-07,Pfizer/BioNTech,473122
Latvia,2021-06-08,Johnson&Johnson,34135
Latvia,2021-06-08,Moderna,170551
Latvia,2021-06-08,Oxford/AstraZeneca,242844
Latvia,2021-06-08,Pfizer/BioNTech,484151
Latvia,2021-06-09,Johnson&Johnson,35305
Latvia,2021-06-09,Moderna,172794
Latvia,2021-06-09,Oxford/AstraZeneca,246326
Latvia,2021-06-09,Pfizer/BioNTech,495244
Latvia,2021-06-10,Johnson&Johnson,36875
Latvia,2021-06-10,Moderna,175141
Latvia,2021-06-10,Oxford/AstraZeneca,249425
Latvia,2021-06-10,Pfizer/BioNTech,505032
Latvia,2021-06-11,Johnson&Johnson,38419
Latvia,2021-06-11,Moderna,177768
Latvia,2021-06-11,Oxford/AstraZeneca,251902
Latvia,2021-06-11,Pfizer/BioNTech,515208
Latvia,2021-06-12,Johnson&Johnson,39703
Latvia,2021-06-12,Moderna,178848
Latvia,2021-06-12,Oxford/AstraZeneca,252121
Latvia,2021-06-12,Pfizer/BioNTech,520861
Latvia,2021-06-13,Johnson&Johnson,40155
Latvia,2021-06-13,Moderna,179168
Latvia,2021-06-13,Oxford/AstraZeneca,252129
Latvia,2021-06-13,Pfizer/BioNTech,521664
Latvia,2021-06-14,Johnson&Johnson,41025
Latvia,2021-06-14,Moderna,180975
Latvia,2021-06-14,Oxford/AstraZeneca,253369
Latvia,2021-06-14,Pfizer/BioNTech,527888
Latvia,2021-06-15,Johnson&Johnson,42722
Latvia,2021-06-15,Moderna,182529
Latvia,2021-06-15,Oxford/AstraZeneca,256120
Latvia,2021-06-15,Pfizer/BioNTech,534667
Latvia,2021-06-16,Johnson&Johnson,44202
Latvia,2021-06-16,Moderna,184227
Latvia,2021-06-16,Oxford/AstraZeneca,258651
Latvia,2021-06-16,Pfizer/BioNTech,543599
Latvia,2021-06-17,Johnson&Johnson,45597
Latvia,2021-06-17,Moderna,185426
Latvia,2021-06-17,Oxford/AstraZeneca,260630
Latvia,2021-06-17,Pfizer/BioNTech,550174
Latvia,2021-06-18,Johnson&Johnson,47205
Latvia,2021-06-18,Moderna,186682
Latvia,2021-06-18,Oxford/AstraZeneca,262099
Latvia,2021-06-18,Pfizer/BioNTech,559430
Liechtenstein,2021-02-12,Moderna,368
Liechtenstein,2021-02-12,Pfizer/BioNTech,797
Liechtenstein,2021-02-19,Moderna,888
Liechtenstein,2021-02-19,Pfizer/BioNTech,917
Liechtenstein,2021-02-26,Moderna,1256
Liechtenstein,2021-02-26,Pfizer/BioNTech,1333
Liechtenstein,2021-03-05,Moderna,1256
Liechtenstein,2021-03-05,Pfizer/BioNTech,1862
Liechtenstein,2021-03-12,Moderna,1904
Liechtenstein,2021-03-12,Pfizer/BioNTech,1862
Liechtenstein,2021-03-19,Moderna,2423
Liechtenstein,2021-03-19,Pfizer/BioNTech,1912
Liechtenstein,2021-03-26,Moderna,2423
Liechtenstein,2021-03-26,Pfizer/BioNTech,3036
Liechtenstein,2021-04-02,Moderna,2912
Liechtenstein,2021-04-02,Pfizer/BioNTech,3561
Liechtenstein,2021-04-09,Moderna,3822
Liechtenstein,2021-04-09,Pfizer/BioNTech,3561
Liechtenstein,2021-04-16,Moderna,4361
Liechtenstein,2021-04-16,Pfizer/BioNTech,4468
Liechtenstein,2021-04-23,Moderna,5199
Liechtenstein,2021-04-23,Pfizer/BioNTech,6227
Liechtenstein,2021-04-30,Moderna,6198
Liechtenstein,2021-04-30,Pfizer/BioNTech,6769
Liechtenstein,2021-05-07,Moderna,7569
Liechtenstein,2021-05-07,Pfizer/BioNTech,6769
Liechtenstein,2021-05-14,Moderna,8669
Liechtenstein,2021-05-14,Pfizer/BioNTech,7633
Liechtenstein,2021-05-21,Moderna,8959
Liechtenstein,2021-05-21,Pfizer/BioNTech,7901
Liechtenstein,2021-05-28,Moderna,10327
Liechtenstein,2021-05-28,Pfizer/BioNTech,8736
Liechtenstein,2021-06-04,Moderna,13100
Liechtenstein,2021-06-04,Pfizer/BioNTech,8736
Liechtenstein,2021-06-11,Moderna,15396
Liechtenstein,2021-06-11,Pfizer/BioNTech,9314
Lithuania,2020-12-27,Pfizer/BioNTech,2454
Lithuania,2020-12-28,Pfizer/BioNTech,5211
Lithuania,2020-12-29,Pfizer/BioNTech,8185
Lithuania,2020-12-30,Pfizer/BioNTech,9717
Lithuania,2020-12-31,Pfizer/BioNTech,9742
Lithuania,2021-01-01,Pfizer/BioNTech,9742
Lithuania,2021-01-02,Pfizer/BioNTech,9742
Lithuania,2021-01-03,Pfizer/BioNTech,9742
Lithuania,2021-01-04,Pfizer/BioNTech,9744
Lithuania,2021-01-05,Pfizer/BioNTech,10367
Lithuania,2021-01-06,Pfizer/BioNTech,13870
Lithuania,2021-01-07,Pfizer/BioNTech,18047
Lithuania,2021-01-08,Pfizer/BioNTech,23236
Lithuania,2021-01-09,Pfizer/BioNTech,23540
Lithuania,2021-01-10,Pfizer/BioNTech,23543
Lithuania,2021-01-11,Pfizer/BioNTech,25749
Lithuania,2021-01-12,Pfizer/BioNTech,27839
Lithuania,2021-01-13,Moderna,163
Lithuania,2021-01-13,Pfizer/BioNTech,33938
Lithuania,2021-01-14,Moderna,471
Lithuania,2021-01-14,Pfizer/BioNTech,42307
Lithuania,2021-01-15,Moderna,1042
Lithuania,2021-01-15,Pfizer/BioNTech,49063
Lithuania,2021-01-16,Moderna,1042
Lithuania,2021-01-16,Pfizer/BioNTech,50167
Lithuania,2021-01-17,Moderna,1043
Lithuania,2021-01-17,Pfizer/BioNTech,51299
Lithuania,2021-01-18,Moderna,1580
Lithuania,2021-01-18,Pfizer/BioNTech,55291
Lithuania,2021-01-19,Moderna,2076
Lithuania,2021-01-19,Pfizer/BioNTech,61087
Lithuania,2021-01-20,Moderna,2314
Lithuania,2021-01-20,Pfizer/BioNTech,64328
Lithuania,2021-01-21,Moderna,2374
Lithuania,2021-01-21,Pfizer/BioNTech,65817
Lithuania,2021-01-22,Moderna,2374
Lithuania,2021-01-22,Pfizer/BioNTech,66210
Lithuania,2021-01-23,Moderna,2374
Lithuania,2021-01-23,Pfizer/BioNTech,66218
Lithuania,2021-01-24,Moderna,2374
Lithuania,2021-01-24,Pfizer/BioNTech,66218
